정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7041061500,21781,월배국민체육센터건너,Wolbae Public Sports Center,대구광역시,달서구,도원동,128.5356974,35.80215858,3,306+649+달서3
7041062000,21773,대곡공원건너,Daegok Park,대구광역시,달서구,도원동,128.5283983,35.80687,3,306+649+달서3
7041062700,21780,대곡고등학교건너,Daegok High School,대구광역시,달서구,도원동,128.5370056,35.80411133,3,306+649+달서3
7041063200,4178,대구상원초등학교앞,Daegu Sangwon Elementary,대구광역시,달서구,도원동,128.5506167,35.80527167,1,356
7041024400,904,국민건강보험공단앞,National Health Insurance,대구광역시,달서구,두류1.2동,128.5591388,35.85579715,4,503+623+급행6+순환3
7041024500,2109,이월드(구.우방랜드)정문,E-World,대구광역시,달서구,두류1.2동,128.560512,35.85429967,3,503+623+순환3
7041024700,21613,현대해상앞,Hyundai Insurance,대구광역시,달서구,두류1.2동,128.561133,35.8588877,5,156+509+527+달서4+성서2
7041024800,1014,반고개2,Bangogae,대구광역시,달서구,두류1.2동,128.5686319,35.86100033,6,156+323-1+509+527+급행6+성서2
7041024900,2160,서대구시장앞,Seodaegu Market,대구광역시,달서구,두류1.2동,128.573417,35.86072543,3,509+618+순환2-1
7041025000,21612,서대구시장건너,Seodaegu Market,대구광역시,달서구,두류1.2동,128.5734354,35.86095988,4,509+618+808+순환2
7041025100,1005,성남초등학교앞,Seongnam Elementary School,대구광역시,달서구,두류1.2동,128.571055,35.853625,2,달서4-1+서구1-1
7041025300,1006,이월드(구.우방랜드)후문건너,E-World,대구광역시,달서구,두류1.2동,128.5679751,35.85555368,2,달서4-1+서구1-1
7041025400,622,이월드(구.우방랜드)후문앞,E-World,대구광역시,달서구,두류1.2동,128.5681462,35.85536202,2,달서4+서구1
7041025500,1007,두류보성맨션앞,Duryu Boseong Mansion,대구광역시,달서구,두류1.2동,128.5653226,35.85801698,3,653+달서4-1+서구1-1
7041025600,439,두류보성맨션건너,Duryu Boseong Mansion,대구광역시,달서구,두류1.2동,128.5651612,35.85816975,3,653+달서4+서구1
7041049400,903,이월드(구.우방랜드)건너,E-World,대구광역시,달서구,두류1.2동,128.562291,35.85578123,1,653
7041049500,902,이월드(구.우방랜드)앞,E-World,대구광역시,달서구,두류1.2동,128.5604764,35.85522613,1,653
7041049600,601,두류파출소건너,Duryu Police Station,대구광역시,달서구,두류1.2동,128.5651706,35.8568393,1,653
7041049700,618,두류파출소앞,Duryu Police Station,대구광역시,달서구,두류1.2동,128.5645094,35.85645147,1,653
7041060300,3903,반고개역(3번출구),Bangogae Station,대구광역시,달서구,두류1.2동,128.5738167,35.86236,1,323-1
7051000300,20937,대구보건고등학교앞,Daegu Health High School,대구광역시,달서구,두류1.2동,128.5741636,35.85763742,6,618+650+706+805+836+달서4-1
7051000500,1003,굿모닝병원건너,Goodmorning hospital,대구광역시,달서구,두류1.2동,128.5738164,35.85436058,6,618+650+706+805+836+달서4-1
7031004300,2278,광장타운건너,Gwangjang Town,대구광역시,달서구,두류3동,128.5527673,35.85590275,2,356+425
7031004500,936,두류역(달성고등학교건너),Duryu Station,대구광역시,달서구,두류3동,128.5552016,35.85683543,6,156+503+509+527+달서4+성서2
7041011000,906,서대구세무서,Former Seodaegu District Tax Office,대구광역시,달서구,두류3동,128.5487099,35.85304175,5,156+356+726+750+달서4
7041024200,935,감삼네거리2,Gamsam (4) Junction,대구광역시,달서구,두류3동,128.5491486,35.85451252,8,156+356+425+503+509+527+달서4+성서2
7041024300,21138,국민건강보험공단건너,National Health Insurance,대구광역시,달서구,두류3동,128.5581938,35.85651263,4,503+623+급행6+순환3-1
7041024600,21139,두류도서관앞,Duryu Public Library,대구광역시,달서구,두류3동,128.5610001,35.8533307,3,503+623+순환3-1
7041048700,20956,상서고등학교건너,Sangsuh High School,대구광역시,달서구,두류3동,128.5519713,35.84718557,1,653
7041048800,747,상서고등학교앞,Sangsuh High School,대구광역시,달서구,두류3동,128.5516923,35.8470909,1,653
7041048900,749,두류공원(야외음악당건너),Duryu Park,대구광역시,달서구,두류3동,128.5543159,35.851502,1,653
7041049000,748,두류공원(야외음악당앞),Duryu Park,대구광역시,달서구,두류3동,128.5549383,35.85174068,1,653
7041049100,901,두류3동파출소건너,Duryu 3-dong Police Station,대구광역시,달서구,두류3동,128.5573994,35.8538279,1,653
7041049200,750,두류3동파출소앞,Duryu 3-dong Police Police Station,대구광역시,달서구,두류3동,128.5577787,35.85384965,1,653
7041009100,5101,본리네거리2,Bolli (4) Junction,대구광역시,달서구,본동,128.5380187,35.83728823,3,156+564+651
7041009200,2564,보광병원앞,Bokwang Hospital,대구광역시,달서구,본동,128.5409393,35.83722083,3,156+564+651
7041009400,21791,대구공업대학1,Daegu Technical College,대구광역시,달서구,본동,128.545575,35.83711763,5,518+564+651+726+급행6
7041011500,9245,남대구IC1,S. Daegu IC,대구광역시,달서구,본동,128.534341,35.83722057,2,156+564
7041014400,9397,본리네거리,Bolli (4) Junction,대구광역시,달서구,본동,128.53672,35.83642667,3,306+651+성서2
7041014500,579,학산공원1,Haksan Park,대구광역시,달서구,본동,128.5370085,35.83439925,5,306+651+급행6+급행8+성서2
7041014600,2140,학산공원2,Haksan Park,대구광역시,달서구,본동,128.5372416,35.83458993,5,306+651+급행6+급행8+성서2
7041014700,9116,월성주공5단지앞,Wolseong Jugong Apts 5,대구광역시,달서구,본동,128.5366278,35.83215318,8,306+356+609+623+651+706+달서5+성서2
7041015800,581,올림픽기념관앞,Olympic Memorial Hall,대구광역시,달서구,본동,128.5411255,35.83388495,5,356+609+623+706+달서5
7041015900,577,올림픽기념관건너,Olympic Memorial Hall,대구광역시,달서구,본동,128.5409904,35.83396745,5,356+609+623+706+달서5
7041016100,5224,남부교육지원청앞,Nambu Office of Education,대구광역시,달서구,본동,128.5475959,35.8339246,3,609+623+706
7041016200,21790,대구공업대학건너,Daegu Technical College,대구광역시,달서구,본동,128.5447673,35.83632203,4,356+618+653+달서5
7041016300,9114,대구공업대학앞,Daegu Technical College,대구광역시,달서구,본동,128.5446176,35.83602502,4,356+618+653+달서5
7041051500,814,대건고교-효성여고2,Daegun High School-Hyosung Girls' High School,대구광역시,달서구,본동,128.5306325,35.83601473,2,달서3+달서4-1
7041051700,813,대건고교-효성여고1,Daegun High School-Hyosung Girls' High School,대구광역시,달서구,본동,128.5307764,35.83612942,2,달서3+달서4
7041008700,20945,달서구치매안심센터건너,Dalseo-gu Dementia Center,대구광역시,달서구,본리동,128.536816,35.84263017,3,306+급행8+성서2
7041008800,20953,달서구치매안심센터앞,Dalseo-gu Dementia Center,대구광역시,달서구,본리동,128.5372341,35.84259982,3,306+급행8+성서2
7041008900,20946,덕인초등학교앞,Deogin Elementary School,대구광역시,달서구,본리동,128.5367526,35.8394414,2,306+성서2
7041009000,9330,덕인초등학교건너,Deogin Elementary School,대구광역시,달서구,본리동,128.5371496,35.83899208,2,306+성서2
7041009300,564,본리아카시아맨션,Bolli Acacia Mansion,대구광역시,달서구,본리동,128.5421183,35.8374661,3,156+564+651
7041009500,5105,대구공업대학2,Daegu Technical College,대구광역시,달서구,본리동,128.5458641,35.83738335,5,518+564+651+726+급행6
7041009600,5006,더샵달서센트럴아파트앞,The Sharp Dalseo Central Apts,대구광역시,달서구,본리동,128.5446665,35.83825487,6,156+356+518+653+726+달서5
7041009700,5005,더샵달서센트럴아파트건너,The Sharp Dalseo Central Apts,대구광역시,달서구,본리동,128.5448125,35.83837472,6,156+356+518+653+726+달서5
7041009900,725,제일여자상업고등학교건너,Jeil Girls' Commercial High School,대구광역시,달서구,본리동,128.5447025,35.84177238,6,156+356+518+653+726+달서5
7041011200,20955,성당래미안e-편한세상앞,Seongdang Raemian E-Pyeonhansesang Apts,대구광역시,달서구,본리동,128.5427401,35.84340813,5,306+518+달서4+달서5+서구1-1
7041011400,2791,본리초등학교건너,Bolli Elementary School,대구광역시,달서구,본리동,128.5390918,35.84343998,5,306+518+달서4+달서5+서구1-1
7041011600,565,남대구IC2,S. Daegu IC,대구광역시,달서구,본리동,128.5330213,35.83744482,2,156+564
7041035200,20947,현대백조아파트앞,Hyundai Baekjo Town,대구광역시,달서구,본리동,128.5307481,35.84122502,2,달서3+달서4
7041047300,20948,현대백조아파트(북편),Hyundai Baekjo Apts,대구광역시,달서구,본리동,128.5318242,35.84181657,1,805
7041047500,20949,달서구새마을회건너,Dalseo District Saemaeul Office,대구광역시,달서구,본리동,128.5350052,35.84178317,1,805
7041047600,733,달서구새마을회앞,Dalseo District Saemaeul Office,대구광역시,달서구,본리동,128.535074,35.84200833,1,805
7041047700,20950,새본리중학교앞,Saebonri Middle School,대구광역시,달서구,본리동,128.5402683,35.84010833,1,805
7041047800,20952,본리도서관앞,Bolli Public Library,대구광역시,달서구,본리동,128.5408708,35.84005438,1,805
7041047900,741,달서시장건너,Dalseo Market,대구광역시,달서구,본리동,128.5427803,35.83941383,1,805
7041048000,21953,달서시장앞,Dalseo Market,대구광역시,달서구,본리동,128.5432834,35.8396118,1,805
7041048100,20951,본리롯데캐슬,Bolli Lotte Castle,대구광역시,달서구,본리동,128.54639,35.8393465,1,805
7041051800,735,현대백조아파트건너,Hyundai Baekjo Town,대구광역시,달서구,본리동,128.5304817,35.84087167,2,달서3+달서4-1
7041056200,696,본리네거리3,Bolli (4) Junction,대구광역시,달서구,본리동,128.5384483,35.83757,2,156+564
7041057900,2789,성당초교앞,Seongdang Elementary School,대구광역시,달서구,본리동,128.54742,35.83956333,1,805
7041017200,2266,경북기계공고앞,Gyeongbuk Machinery Technical High School,대구광역시,달서구,상인1동,128.543145,35.8214806,7,600+618+649+650+726+836+달성2
7041017300,5187,경북기계공고건너,Gyeongbuk Machinery Technical High School,대구광역시,달서구,상인1동,128.543018,35.82098892,7,600+618+649+650+726+836+달성2
7041017400,994,대구교통공사건너,Daegu Transportation Corporation,대구광역시,달서구,상인1동,128.5405071,35.81988945,2,649+726
7041017500,2268,대구교통공사앞,Daegu Transportation Corporation,대구광역시,달서구,상인1동,128.5411043,35.81983212,7,600+618+649+650+726+836+달성2
7041017600,996,영남고등학교앞,Yeongnam High School,대구광역시,달서구,상인1동,128.5352251,35.82125338,8,356+651+653+706+달서1+달서3+달서4+달서5
7041017700,843,영남고등학교건너,Yeongnam High School,대구광역시,달서구,상인1동,128.5367795,35.81962838,9,356+651+653+706+급행8+달서1+달서3+달서4-1+달서5
7041018000,9124,성모여성병원건너,Seongmo Woman hospital,대구광역시,달서구,상인1동,128.5352394,35.81833167,8,356+600+618+650+651+836+달서5+달성2
7041019200,9233,상인자이앞,Sangin Xi Apts,대구광역시,달서구,상인1동,128.529125,35.82166833,3,306+623+달서1
7041019400,810,보성은하타운앞,Boseong Eunha Town,대구광역시,달서구,상인1동,128.5348552,35.82393103,1,653
7041019600,808,대구하이텍고교앞,Daegu Hi-tech High School,대구광역시,달서구,상인1동,128.5382447,35.82479338,1,653
7041022700,20974,상인초등학교앞,Sangin Elementary School,대구광역시,달서구,상인1동,128.5417732,35.81443557,5,649+706+726+달서3+달서4-1
7041022800,2570,상인동서타운앞,Sangin Dongseo Town,대구광역시,달서구,상인1동,128.5438805,35.81306928,5,649+706+726+달서3+달서4
7041023600,983,월배농협대덕지점건너,Wolbae Nonghyup Daedeok Branch,대구광역시,달서구,상인1동,128.5454769,35.81265932,2,달서3+달서4-1
7041023700,20971,상인한서타운앞,Sangin Hanseo Town,대구광역시,달서구,상인1동,128.5470256,35.8138803,2,달서3+달서4
7041023800,1414,상인청구타운건너,Sangin Cheonggu Town,대구광역시,달서구,상인1동,128.5463734,35.81594352,2,653+달서1
7041023900,1413,상인청구타운앞,Sangin Cheonggu Town,대구광역시,달서구,상인1동,128.546391,35.81572222,2,653+달서1
7041024000,20973,월촌초등학교앞,Wolchon Elementary School,대구광역시,달서구,상인1동,128.5437985,35.81559917,2,653+달서1
7041024100,20972,월촌초등학교건너,Wolchon Elementary School,대구광역시,달서구,상인1동,128.5439072,35.81550993,2,653+달서1
7041028900,985,청소년수련원앞,Youth Center,대구광역시,달서구,상인1동,128.5510575,35.81972785,1,달서4-1
7041029000,984,월촌고가교2,Wolchon Elevated Bridge,대구광역시,달서구,상인1동,128.5485748,35.81470353,1,달서4-1
7041029100,1407,월촌고가교1,Wolchon Elevated Bridge,대구광역시,달서구,상인1동,128.5489474,35.81514802,1,달서4
7041031700,5186,상인우방아파트,Sangin Woobang Apts,대구광역시,달서구,상인1동,128.5414239,35.81502398,7,649+653+706+726+달서1+달서3+달서4
7041033400,995,롯데백화점상인점건너,Lotte Dept Sangin Store,대구광역시,달서구,상인1동,128.5392608,35.81950655,5,600+618+650+836+달성2
7041053500,2514,상인현대맨션앞,Sangin Hyundai Mansion,대구광역시,달서구,상인1동,128.5395775,35.81701485,7,649+653+706+726+달서1+달서3+달서4
7041055200,9123,상인역e-편한세상앞,Sangin E-pyeonhansesang Apts,대구광역시,달서구,상인1동,128.534015,35.8218,8,356+651+653+706+달서1+달서3+달서4-1+달서5
7041064400,22008,상인역(5번출구),Sangin Station,대구광역시,달서구,상인1동,128.53859,35.81837,2,649+726
7041018100,2267,성모여성병원앞,Seongmo Woman hospital,대구광역시,달서구,상인2동,128.535736,35.81822828,9,356+600+618+650+651+836+급행8+달서5+달성2
7041018300,848,월배역(3번출구),Wolbae Station,대구광역시,달서구,상인2동,128.5320654,35.81680718,7,600+650+651+836+급행8+달서5+달성2
7041022100,951,월배중학교건너,Wolbae Middle School,대구광역시,달서구,상인2동,128.5350107,35.8147127,2,356+618
7041022200,952,월배중학교앞,Wolbae Middle School,대구광역시,달서구,상인2동,128.5358283,35.81386478,2,356+618
7041022300,850,상인삼미타운건너,Sangin Sammi Town,대구광역시,달서구,상인2동,128.53334,35.8162427,2,356+618
7041022400,849,상인삼미타운앞,Sangin Sammi Town,대구광역시,달서구,상인2동,128.5332076,35.81617032,2,356+618
7041022500,998,상인현대맨션건너,Sangin Hyundai Mansion,대구광역시,달서구,상인2동,128.538773,35.81756717,7,649+653+706+726+달서1+달서3+달서4-1
7041022900,20976,보성산호타운앞,Boseong Sanho Town,대구광역시,달서구,상인2동,128.5438645,35.81201275,2,356+726
7041023000,20978,상인역모아엘가파크뷰아파트앞,Sangin Moaelgaa Parkview Apts.,대구광역시,달서구,상인2동,128.5433569,35.81164293,2,356+726
7041023100,20977,대동시장1,Daedong Market,대구광역시,달서구,상인2동,128.5383802,35.8113711,2,356+726
7041023200,1403,대동시장2,Daedong Market,대구광역시,달서구,상인2동,128.5377091,35.81126873,2,356+726
7041023300,20975,상인동화아이위시아파트앞,Sangin Dongwha iwish Apt,대구광역시,달서구,상인2동,128.5459628,35.81076325,3,356+649+706
